Registro,Nome,Apresentacao,TipoDeProduto,RegimeDePreco,RestricaoHospitalar,Comercializacao2022,IdPF,IdPMC,IdFI,IdTarja
1057305550011,FORMOCAPS,12 MCG CAP DURA PO INAL CT FR PLAS OPC X 30,Similar,Regulado,Não,Sim,7933,6537,R3A3,2
1057305550021,FORMOCAPS,12 MCG CAP DURA PO INAL CT FR PLAS OPC X 30 C/ INALADOR,Similar,Regulado,Não,Sim,7934,6538,R3A3,2
1781707910028,FLUIR,12 MCG CAP DURA  INAL CT BL AL/AL  X 20 + DISP INAL,Similar,Regulado,Não,Não,15503,12556,R3A3,2
1057305460012,NOOTRON,400 MG COM REV CT BL AL PLAS TRANS X 60,Similar,Regulado,Não,Sim,1880,1490,N6D,1
1121300150040,NOOTRON,400 MG COM REV CT BL AL PLAS TRANS X 60,Similar,Regulado,Não,Não,1880,1490,N6D,1
1832604200026,NOOTROPIL,200 MG/ML SOL INJ CX 12 AMP VD AMB X 5 ML,Novo,Regulado,Não,Não,3019,2510,N6D,1
1832604200018,NOOTROPIL,800 MG COM REV CT BL AL PLAS TRANS X 30,Novo,Regulado,Não,Sim,3582,2996,N6D,1
1057305460020,NOOTRON,60 MG/ML SOL OR PED CT FR VD AMB X 110 ML + COP,Similar,Regulado,Não,Sim,7920,6523,N6D,1
1121300150023,NOOTRON,60 MG/ML SOL OR PED CT FR VD AMB X 110 ML + COP,Similar,Regulado,Não,Não,7920,6523,N6D,1
1186000980055,COGNITUS,225 MG COM REV CT BL AL PVDC TRANS X 30,Fitoterápico,Liberado,Não,Não,10974,8988,N6D,2
1186000980081,COGNITUS,225 MG COM REV CT BL AL PVDC TRANS X 60,Fitoterápico,Liberado,Não,Sim,10975,8989,N6D,2
1516700550155,CLORIDRATO DE PIOGLITAZONA,45 MG COM CT BL AL AL X 10,Genérico,Regulado,Não,Não,1880,1490,A10B4,1
1006810600093,TASIGNA,150 MG CAP DURA CT BL AL PLAS PVC/PVDC TRANS X 120,Novo,Regulado,Não,Sim,1962,1570,L1H1,1
1390000010014,ICLUSIG,15 MG  COM REV FR PLAS PEAD OPC X 30,Novo,Regulado,Não,Sim,13173,10789,L1H1,1
1390000010022,ICLUSIG,45 MG COM REV FR PLAS PEAD OPC X 30,Novo,Regulado,Não,Não,13174,10790,L1H1,1
1514300620011,LADIZAC,20 MG COM REV CT BL AL AL X 30,Similar,Regulado,Não,Não,13709,11172,L1H1,1
1514300620036,LADIZAC,20 MG COM REV CT FR PLAS PEAD OPC X 30,Similar,Regulado,Não,Não,13709,11172,L1H1,1
1514300620028,LADIZAC,20 MG COM REV CT BL AL AL X 60,Similar,Regulado,Não,Não,13710,11173,L1H1,1
1514300620044,LADIZAC,20 MG COM REV CT FR PLAS PEAD OPC X 60,Similar,Regulado,Não,Não,13710,11173,L1H1,1
1514300620052,LADIZAC,100 MG COM REV CT BL AL AL X 30,Similar,Regulado,Não,Não,13711,11174,L1H1,1
1514300620079,LADIZAC,100 MG COM REV CT FR PLAS PEAD OPC X 30,Similar,Regulado,Não,Não,13711,11174,L1H1,1
1514300620060,LADIZAC,100 MG COM REV CT BL AL AL X 60,Similar,Regulado,Não,Não,13712,11175,L1H1,1
1514300620087,LADIZAC,100 MG COM REV CT FR PLAS PEAD OPC X 60,Similar,Regulado,Não,Não,13712,11175,L1H1,1
1018003920036,SPRYCEL,20 MG COM REV CT FR PLAS OPC X 60,Novo,Regulado,Não,Sim,3225,2667,L1H1,1
1018003920060,SPRYCEL,50 MG COM REV CT FR PLAS OPC X 60 ,Novo,Regulado,Não,Não,3226,2668,L1H1,1
1018003920109,SPRYCEL,100 MG COM REV CT FR PLAS OPC X 30,Novo,Regulado,Não,Sim,3227,2669,L1H1,1
1006810980023,TOBRADEX,"3,0 MG/G + 1,0 MG/G POM OFT CT BG AL X 3,5 G",Novo,Regulado,Não,Sim,1985,1593,S1C1,1
1058308770029,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA,"3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML ",Genérico,Regulado,Não,Sim,3975,3392,S1C1,1
1058309870019,BIANCORT,"3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML ",Similar,Regulado,Não,Sim,3975,3392,S1C1,1
1058309870027,BIANCORT,"3,5 MG/G + 1,0 MG/G POM OFT CT BG AL X 3,5G",Similar,Regulado,Não,Não,8611,7213,S1C1,1
1677302450019,NEOCORTIN,"1,0 MG+5,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML",Similar,Regulado,Não,Sim,414,362,S1C1,1
1049713050010,TOBRACORT,3 MG/ML + 1 MG/ML SUS OFT CT FR PLAS OPC X 5 ML,Similar,Regulado,Não,Sim,820,538,S1C1,1
1006810860011,CILODEX,"3,0 MG/ML+1,0 MG/ML SUS OFT CT FR PLAS OPC GOT X 5 ML",Similar,Regulado,Não,Sim,1975,1583,S1C1,1
1037001710014,DEXAVISON,"1 MG/ML + 3,5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML",Similar,Regulado,Não,Sim,2395,1932,S1C1,1
1014700040027,POLIPRED,5 MG/ML + 5 MG/ML + 10.000 UI/ML SUS OFT CT FR PLAS OPC CGT X 5 ML,Novo,Regulado,Não,Não,2959,2450,S1C1,1
1014700630088,BIAMOTIL D,"3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML",Similar,Regulado,Não,Não,2980,2471,S1C1,1
1014700630096,BIAMOTIL D,"3,5 MG/G + 1,0 MG/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Não,2981,2472,S1C1,1
1014701580017,TOBRAMICINA + DEXAMETASONA,3 MG/ML  +  1 MG/ML  SUS OFT CT FR PLAS GOT X 5 ML,Genérico,Regulado,Não,Não,3004,2495,S1C1,1
1049713050029,TOBRACORT,"3 MG/G + 1 MG/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Sim,3929,3345,S1C1,1
1172500150035,TOBRACIN D,3 MG/ML + 1 MG/ML SUS OFT CT FR PLAS TRANS GOT X 5 ML,Similar,Regulado,Não,Não,4493,3905,S1C1,1
1049713070011,CYLOCORT,(3+1) MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML,Similar,Regulado,Não,Sim,6770,5399,S1C1,1
1049713070038,CYLOCORT,"(3+1) MG/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Sim,6771,5400,S1C1,1
1049713110013,MAXINOM,"(1 MG + 3,5 MG + 6000 UI)/ML SUS OFT CT FR PLAS OPC GOT X 5 ML",Similar,Regulado,Não,Sim,6773,5402,S1C1,1
1049713110099,MAXINOM,"(1 MG + 3,5 MG + 6000 UI)/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Sim,6774,5403,S1C1,1
1542301910017,DEXAMETASONA+SULFATO DE NEOMICINA+SULFATO DE POLIMIXINA B,"1,0 MG/ML + 3,5 MG/ML + 6.000 UI/ML SUS OFT CT FR PLAS OPC GOT X 5 ML ",Genérico,Regulado,Não,Sim,7214,5808,S1C1,1
1542301880010,MAXIVIEW,"1,0 MG/ML + 3,5 MG/ML + 6.000 UI/ML SUS OFT CT FR PLAS OPC GOT X 5 ML",Similar,Regulado,Não,Sim,7625,6225,S1C1,1
1121303570010,TOBRAMICINA + DEXAMETASONA,(3 + 1) MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML,Genérico,Regulado,Não,Não,8083,6685,S1C1,1
1172500220025,MAXIFLOX D,"(3,5 + 1) MG/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Não,9347,7767,S1C1,1
1172500180023,NEPODEX,"1 MG + 5 MG + 6.000 UI/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Não,9424,7843,S1C1,1
1172500150027,TOBRACIN D,"3 MG/G + 1 MG/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Não,10719,8764,S1C1,1
1172500180015,NEPODEX,1 MG + 5 MG + 6.000 UI/ML SUS OFT CT FR PLAS OPC GOT X 5 ML,Similar,Regulado,Não,Não,10720,8765,S1C1,1
1014701750028,ZYPRED,3 MG/ML + 10 MG/ML SUS OFT CT FR GOT PLAS OPC X 6 ML ,Novo,Regulado,Não,Sim,1509,1170,S1C1,1
1029804860010,MAXIFLOX D,"(3,5 + 1) MG/G POM OFT CT BG AL X 3,5 G",Similar,Regulado,Não,Sim,1560,1220,S1C1,1
1677300700042,BIALUDEX,"3,5 MG/G + 1,0 MG/G POM OFT CT BG AL X 3,5G",Similar,Regulado,Não,Não,1880,1490,S1C1,1
1006810980015,TOBRADEX,"3,0 MG/ML + 1,0 MG/ML SUS OFT CT FR GOT PLAS TRANS X 5 ML",Novo,Regulado,Não,Sim,1984,1592,S1C1,1
1006811020015,VIGADEXA,(5 + 1) MG/ML SOL OFT CT FR GOT PLAS PEBD OPC X 5 ML,Novo,Regulado,Não,Sim,1985,1593,S1C1,1
1006811060017,MAXITROL,(1 MG + 5 MG + 6.000 UI)/ML SUS GOT OFT CT FR GOT PLAS PE TRANSL X 5 ML,Novo,Regulado,Não,Sim,1994,1602,S1C1,1
1006811060025,MAXITROL,"(1 MG + 5 MG + 6.000 UI)/G POM OFT CT BG AL X 3,5 G",Novo,Regulado,Não,Sim,1995,1603,S1C1,1
1677306600015,FACOBA®,"(5,0 + 1,0) MG/ML SOL OFT CT FR GOT PLAS PEBD OPC X 5 ML",Similar,Regulado,Não,Sim,2492,2012,S1C1,1
1014701750011,ZYPRED,3 MG/ML + 10 MG/ML SUS OFT CT FR GOT PLAS OPC X 3 ML,Novo,Regulado,Não,Sim,3019,2510,S1C1,1
1023512100025,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA,"3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML ",Genérico,Regulado,Não,Sim,3975,3392,S1C1,1
1677300700026,BIALUDEX,"3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML ",Similar,Regulado,Não,Não,3975,3392,S1C1,1
1677305210027,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO + DEXAMETASONA,"3,5 MG/ML + 1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML ",Genérico,Regulado,Não,Sim,3975,3392,S1C1,1
1029804860029,MAXIFLOX D,"(3,5 + 1,0) MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML",Similar,Regulado,Não,Sim,5057,4190,S1C1,1
1542301580017,CIPRIXIN DEXA,"3,5 MG/ML + 1 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML",Similar,Regulado,Não,Sim,6212,4937,S1C1,1
1057302990010,DECADRON COLÍRIO,"1,093 MG/ML + 5,8 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML",Similar,Regulado,Não,Sim,7622,6222,S1C1,1
1057306440015,TOBRAMICINA + DEXAMETASONA,(3 + 1) MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML,Genérico,Regulado,Não,Não,8083,6685,S1C1,1
1196100160022,ZYLET,(5 + 3) MG/ML SUS OFT CT FR GOT PLAS PEBD OPC X 5 ML,Novo,Regulado,Não,Sim,10996,9005,S1C1,1
1542301570011,CLORIDRATO DE CIPROFLOXACINO + DEXAMETASONA,"3,5 MG/ML + 1 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML",Genérico,Regulado,Não,Sim,13955,11360,S1C1,1
1006811100019,PATANOL,"1,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML",Novo,Regulado,Não,Sim,2001,1609,S1G3,1
1006811100051,PATANOL,"2,0 MG/ML SOL OFT CT FR PLAS OPC X 2,5 ML ",Novo,Regulado,Não,Sim,2001,1609,S1G3,1
1049713580011,OCTIFEN,"0,25 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML",Similar,Regulado,Não,Sim,6795,5419,S1G3,1
1558404630013,CLORIDRATO DE OLOPATADINA,"1,11 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML ",Genérico,Regulado,Não,Não,10303,8509,S1G3,1
1558404630021,CLORIDRATO DE OLOPATADINA,"2,22 MG/ML SOL OFT CT FR PLAS OPC GOT X 2,5 ML ",Genérico,Regulado,Não,Não,10303,8509,S1G3,1
1235202800017,CLORIDRATO DE OLOPATADINA,1 MG/ML SOL OFT CT FR GOT PLAS PEBD OPC X 5 ML,Genérico,Regulado,Não,Não,11591,9514,S1G3,1
1235202800025,CLORIDRATO DE OLOPATADINA,"2 MG/ML SOL OFT CT FR GOT PLAS PEBD OPC X 2,5 ML",Genérico,Regulado,Não,Não,11591,9514,S1G3,1
1468201020017,HOLLI,1 MG/ML SOL OFT CT FR GOT PLAS PEBD OPC  X 5 ML,Similar,Regulado,Não,Não,13577,11106,S1G3,1
1468201020025,HOLLI,"2 MG/ML SOL OFT CT FR GOT PLAS PEBD OPC X 2,5 ML",Similar,Regulado,Não,Não,13577,11106,S1G3,1
1558404800024,VISODINA,"2,22 MG/ML SOL OFT CT FR PLAS OPC GOT X 2,5 ML ",Similar,Regulado,Não,Não,2001,1609,S1G3,1
1781708140013,LODINA,"1,11 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML ",Similar,Regulado,Não,Não,13217,10799,S1G3,1
1006811170025,SEEBRI,50 MCG CAP C/ PÓ INAL CT BL AL/AL X 30 + 1 INALADOR ,Novo,Regulado,Não,Sim,2008,1616,R3K2,1
1006811170033,SEEBRI,50 MCG CAP C/ PÓ INAL CT BL AL/AL X 10 + 1 INALADOR ,Novo,Regulado,Não,Não,2009,1617,R3K2,1
1010703230010,VANISTO,"62,5 MCG PO INAL OR CT STR AL X 30 ACIONAMENTOS + DISP INAL",Novo,Regulado,Não,Sim,2587,2106,R3K2,1
1010703230029,VANISTO,"62,5 MCG PO INAL OR CT STR AL X 7 ACIONAMENTOS + DISP INAL",Novo,Regulado,Não,Não,2588,2107,R3K2,1
1036701370072,SPIRIVA RESPIMAT,"2,5 MCG DOSE SOL INAL CT FR PLAS 4ML (60 DOSES) + RESPIMAT",Novo,Regulado,Não,Sim,5420,4300,R3K2,1
1006811230011,ULTIBRO,110 MCG + 50 MCG CAP DURA PÓ INAL OR CT BL AL AL X 12 + 1 INAL,Novo,Regulado,Não,Não,2016,1624,R3L2,1
1006811230028,ULTIBRO,110 MCG + 50 MCG CAP DURA PÓ INAL OR CT BL AL AL X 30 + 1 INAL,Novo,Regulado,Não,Sim,2017,1625,R3L2,1
1010703180013,ANORO ELLIPTA,"62,5 MCG/DOSE PO INAL OR + 25 MCG/DOSE PO INAL OR CT STR AL X 7 + 7",Novo,Regulado,Não,Não,2580,2099,R3L2,1
1010703180021,ANORO ELLIPTA,"62,5 MCG/DOSE PO INAL OR + 25 MCG/DOSE PO INAL OR CT STR AL X 30 + 30",Novo,Regulado,Não,Sim,2581,2100,R3L2,1
1010703440015,TRELEGY,"100 MCG PO INAL OR CT STR AL X 14 + (62,5+25,0) MCG PO INAL OR STR AL X 14 + DISP INAL",Novo,Regulado,Não,Não,2619,2138,R3L2,1
1010703440023,TRELEGY,"100 MCG PO INAL OR CT STR AL X 30 + (62,5+25,0) MCG PO INAL OR STR AL X 30 + DISP INAL",Novo,Regulado,Não,Sim,2620,2139,R3L2,1
1036701770011,SPIOLTO,"(2,5 + 2,5) MCG SOL INAL OR CT FR PLAS X 60 ACIONAMENTOS + INAL",Novo,Regulado,Não,Sim,5435,4314,R3L2,1
1006811270011,MEKINIST,2 MG/DOSE COM REV CT FR PLAS OPC X 30,Novo,Regulado,Não,Sim,2019,1627,L1H4,1
1006811270021,MEKINIST,0.5 MG/DOSE COM REV CT FR PLAS OPC X 30,Novo,Regulado,Não,Sim,2020,1628,L1H4,1
1006811350023,TAFINLAR,50 MG CAP DURA CT FR PLAS OPC X 120,Novo,Regulado,Não,Sim,2031,1639,L1H4,1
1010006620011,COTELLIC®,20 MG COM REV CT BL AL PLAS TRANS X 63,Novo,Regulado,Não,Sim,2412,1938,L1H4,1
1161802850018,KOSELUGO,10 MG CAP DURA CT FR PLAS PEAD OPC X 60,Novo,Regulado,Não,Sim,10335,8538,L1H4,1
1161802850026,KOSELUGO,25 MG CAP DURA CT FR PLAS PEAD OPC X 60,Novo,Regulado,Não,Sim,10336,8539,L1H4,1
1006811350041,TAFINLAR,75 MG CAP DURA CT FR PLAS OPC X 120,Novo,Regulado,Não,Sim,2032,1640,L1H4,1
1010006560019,ZELBORAF,240 MG COM REV CT BL AL AL X 56,Novo,Regulado,Não,Sim,2406,1937,L1H4,1
1006811320019,REVOLADE,25 MG COM REV CT BL AL/AL X 14,Novo,Regulado,Não,Sim,2028,1636,B2E,1
1006811320035,REVOLADE,50 MG COM REV CT BL AL/AL X 14,Novo,Regulado,Não,Sim,2029,1637,B2E,1
1024400030015,NPLATE,250 MCG PO LIOF SOL INJ CT FA VD TRANS,Biológico,Regulado,Não,Sim,4576,3988,B2E,1
1006811410018,ENTRESTO,50 MG COM REV CT BL AL AL X 28,Novo,Regulado,Não,Sim,2040,1645,C9D9,1
1006811410026,ENTRESTO,200 MG COM REV CT BL AL AL X 28,Novo,Regulado,Não,Sim,2040,1645,C9D9,1
1006811410042,ENTRESTO,100 MG COM REV CT BL AL AL X 28,Novo,Regulado,Não,Sim,2040,1645,C9D9,1
1006811410034,ENTRESTO,200 MG COM REV CT BL AL AL X 60,Novo,Regulado,Não,Sim,2041,1646,C9D9,1
1006811410050,ENTRESTO,100 MG COM REV CT BL AL AL X 60,Novo,Regulado,Não,Sim,2041,1646,C9D9,1
1006811570015,KISQALI,200 MG/DOSE COM REV CT BL AL PLAS PVC/PCTFE X 21,Novo,Regulado,Não,Sim,2057,1662,L1H5,1
1006811570023,KISQALI,200 MG/DOSE COM REV CT BL AL PLAS PVC/PCTFE X 42,Novo,Regulado,Não,Sim,2058,1663,L1H5,1
1006811570031,KISQALI,200 MG/DOSE COM REV CT BL AL PLAS PVC/PCTFE X 63,Novo,Regulado,Não,Sim,2059,1664,L1H5,1
1211004670012,IBRANCE,125 MG CAP DURA CT FR PLAS PEAD OPC X 21,Novo,Regulado,Não,Sim,11184,9158,L1H5,1
1211004670020,IBRANCE,100 MG CAP DURA CT FR PLAS PEAD OPC X 21,Novo,Regulado,Não,Sim,11185,9159,L1H5,1
1211004670039,IBRANCE,75 MG CAP DURA CT FR PLAS PEAD OPC X 21,Novo,Regulado,Não,Sim,11186,9160,L1H5,1
1376401810075,GLATUS,100 UI/ML SOL INJ CT 1 CAR VD TRANS 3 ML,Biológico,Regulado,Não,Não,2234,1780,A10C5,1
1376401810091,GLATUS,100 UI/ML SOL INJ CT 3 CAR VD TRANS 3 ML + 3 CAN APLIC,Biológico,Regulado,Não,Não,6357,10732,A10C5,1
1130011540129,TOUJEO,"300 U/ML SOL INJ CT 1 CAR VD TRANS X 1,5 ML + 1 CAN APLIC",Biológico,Regulado,Não,Não,9881,8204,A10C5,1
1832603340010,TOUJEO,"300 U/ML SOL INJ CT 1 CAR VD TRANS X 1,5 ML + 1 CAN APLIC",Biológico,Regulado,Não,Sim,9881,8204,A10C5,1
1130011540145,TOUJEO,"300 U/ML SOL INJ CT 3 CAR VD TRANS X 1,5 ML + 3 CAN APLIC",Biológico,Regulado,Não,Não,9882,8205,A10C5,1
1832603340037,TOUJEO,"300 U/ML SOL INJ CT 3 CAR VD TRANS X 1,5 ML + 3 CAN APLIC",Biológico,Regulado,Não,Não,9882,8205,A10C5,1
1334800010018,GLARGILIN,100 UI/ML SOL INJ CT FA VD TRANS X 10 ML,Biológico,Regulado,Não,Não,12573,10268,A10C5,1
1334800010026,GLARGILIN,100 UI/ML SOL INJ CT CAR VD TRANS X 3 ML,Biológico,Regulado,Não,Sim,12574,10269,A10C5,1
1334800010042,GLARGILIN,100 UI/ML SOL INJ CT CAR VD TRANS X 3 ML + 1 CAN APLIC,Biológico,Regulado,Não,Sim,12574,10269,A10C5,1
1334800010034,GLARGILIN,100 UI/ML SOL INJ CT 5 CAR VD TRANS X 3 ML,Biológico,Regulado,Não,Não,12575,10270,A10C5,1
1376401810059,GLATUS,100 UI/ML SOL INJ CT FA VD INC X 10 ML,Biológico,Regulado,Não,Não,13082,10730,A10C5,1
1376401810083,GLATUS,100 UI/ML SOL INJ CT 1 CAR VD TRANS 3 ML + 1 CAN APLIC,Biológico,Regulado,Não,Não,13083,10731,A10C5,1
1126001940029,BASAGLAR,100 UI/ML SOL INJ CT 2 CARP VD INC X 3 ML,Biológico,Regulado,Não,Sim,3475,2887,A10C5,1
1126001940101,BASAGLAR,100 UI/ML SOL INJ CT 2 CARP VD INC X 3 ML + 2 SIST APLIC 80 UI PLAS,Biológico,Regulado,Não,Não,3947,3364,A10C5,1
1126001940010,BASAGLAR,100 UI/ML SOL INJ CT 1 CARP VD INC X 3 ML,Biológico,Regulado,Não,Não,4910,4096,A10C5,1
1126001940037,BASAGLAR,100 UI/ML SOL INJ CT 5 CARP VD INC X 3 ML,Biológico,Regulado,Não,Sim,9747,8076,A10C5,1
1126001940045,BASAGLAR,100 UI/ML SOL INJ CT 10 CARP VD INC X 3 ML,Biológico,Regulado,Não,Não,9748,8077,A10C5,1
1126001940096,BASAGLAR,100 UI/ML SOL INJ CT 1 CARP VD INC X 3 ML + 1 SIST APLIC 80 UI PLAS,Biológico,Regulado,Não,Não,9749,8078,A10C5,1
1126001940118,BASAGLAR,100 UI/ML SOL INJ CT 5 CARP VD INC X 3 ML + 5 SIST APLIC 80 UI PLAS,Biológico,Regulado,Não,Sim,9750,8079,A10C5,1
1126001940126,BASAGLAR,100 UI/ML SOL INJ CT 10 CARP VD INC X 3 ML + 10 SIST APLIC 80 UI PLAS,Biológico,Regulado,Não,Não,9751,8080,A10C5,1
1176600190023,LEVEMIR,100 U/ML SOL INJ CT 5 CAR VD TRANS X 3 ML (PENFILL) ,Biológico,Regulado,Não,Sim,10746,8791,A10C5,1
1176600190031,LEVEMIR,100 U/ML SOL INJ CT 1 CAR VD TRANS X 3 ML  X 1 SIST APLIC PLAS (FLEXPEN) ,Biológico,Regulado,Não,Sim,10747,8792,A10C5,1
1176600190041,LEVEMIR,100 U/ML SOL INJ CT 5 CAR VD TRANS X 3 ML X 5 SIST APLIC PLAS (FLEXPEN)  ,Biológico,Regulado,Não,Sim,10748,8793,A10C5,1
1176600290028,TRESIBA,100 U/ML SOL INJ CT 5 CAR VD TRANS X 3 ML (PENFILL) ,Biológico,Regulado,Não,Sim,10750,8795,A10C5,1
1176600290044,TRESIBA,100 U/ML SOL INJ CT 1 CAR VD TRANS X 3 ML X 1 SIST APLIC PLAS (FLEXTOUCH) ,Biológico,Regulado,Não,Sim,10751,8796,A10C5,1
1176600290079,TRESIBA,100 U/ML SOL INJ CT 5 CAR VD TRANS X 3 ML X 5 SIST APLIC PLAS (FLEXTOUCH)  ,Biológico,Regulado,Não,Sim,10752,8797,A10C5,2
1176600290087,TRESIBA,200 U/ML SOL INJ CT 1 CAR VD TRANS X 3 ML X 1 SIST APLIC PLAS (FLEXTOUCH)  ,Biológico,Regulado,Não,Não,10753,8798,A10C5,2
1176600290095,TRESIBA,200 U/ML SOL INJ CT 2 CAR VD TRANS X 3 ML X 2 SIST APLIC PLAS (FLEXTOUCH)  ,Biológico,Regulado,Não,Não,10754,8799,A10C5,2
1176600290109,TRESIBA,200 U/ML SOL INJ CT 3 CAR VD TRANS X 3 ML X 3 SIST APLIC PLAS (FLEXTOUCH)  ,Biológico,Regulado,Não,Não,10755,8800,A10C5,2
1176600290117,TRESIBA,200 U/ML SOL INJ CT 5 CAR VD TRANS X 3 ML X 5 SIST APLIC PLAS (FLEXTOUCH)  ,Biológico,Regulado,Não,Não,10756,8801,A10C5,2
1832603480017,LANTUS,100 U/ML SOL INJ CT 1 CAR VD TRANS X 3 ML ,Biológico,Regulado,Não,Sim,15850,12893,A10C5,2
1832603480025,LANTUS,100 U/ML SOL INJ CT 1 FA VD TRANS X 10 ML,Biológico,Regulado,Não,Sim,15851,12894,A10C5,2
1832603480092,LANTUS,100 U/ML SOL INJ CT 1 CAR VD TRANS X 3 ML  + 1 CAN APLIC,Biológico,Regulado,Não,Sim,15852,12895,A10C5,2
1832603480114,LANTUS,100 U/ML SOL INJ CT 3 CAR VD TRANS X 3ML + 3 CAN APLIC,Biológico,Regulado,Não,Não,15853,12896,A10C5,2
1049714700027,SLOW-K,600 MG COM REV LIB PROL CT FR PLAS PP OPC X 20,Específico,Regulado,Não,Sim,2366,1912,A12B,1
1031101600025,ISOFARMA-SOLUÇÃO DE CLORETO DE POTÁSSIO,100 MG/ML SOL INJ IV CX 200 AMP PLAS TRANS X 10 ML,Específico,Regulado,Sim,Sim,3267,72,A12B,1
1177200070053,SOLUÇÃO DE CLORETO DE POTASSIO,100 MG/ML SOL INJ IV CX 200 AMP PE X 10 ML,Específico,Regulado,Sim,Não,4352,72,A12B,1
1031101600017,ISOFARMA-SOLUÇÃO DE CLORETO DE POTÁSSIO,191 MG/ML SOL INJ IV CX 200 AMP PLAS TRANS X 10 ML,Específico,Regulado,Sim,Sim,5307,72,A12B,1
1031101600033,ISOFARMA-SOLUÇÃO DE CLORETO DE POTÁSSIO,191 MG/ML SOL INJ IV CX 120 AMP PLAS TRANS X 10 ML,Específico,Regulado,Sim,Sim,5308,72,A12B,1
1031101600041,ISOFARMA-SOLUÇÃO DE CLORETO DE POTÁSSIO,100 MG/ML SOL INJ IV CX 120 AMP PLAS TRANS X 10 ML,Específico,Regulado,Sim,Sim,5309,72,A12B,1
1108500150025,SOLUÇÃO DE CLORETO DE POTÁSSIO,100 MG/ ML SOL INJ CX 200 AMP PLAS TRANS X 10 ML,Específico,Regulado,Sim,Sim,9513,72,A12B,1
1108500150092,SOLUÇÃO DE CLORETO DE POTÁSSIO,191 MG/ML SOL INJ CX 200 AMP PLAS TRANS X 10 ML,Específico,Regulado,Sim,Sim,9514,72,A12B,1
1559200010147,CLORETO DE POTASSIO,"19,1G/100ML SOL INJ CX 200 AMP PLAS TRANS X 10 ML ",Específico,Regulado,Sim,Sim,10366,72,A12B,1
1177200070061,SOLUÇÃO DE CLORETO DE POTASSIO,150 MG/ML SOL INJ IV CX 200 AMP PE X 10 ML,Específico,Regulado,Sim,Não,10799,72,A12B,1
1177200070071,SOLUÇÃO DE CLORETO DE POTASSIO,191 MG/ML SOL INJ IV CX 200 AMP PE X 10 ML,Específico,Regulado,Sim,Sim,10800,72,A12B,1
1559200010090,CLORETO DE POTASSIO,10G/100ML SOL INJ CX 200 AMP PLAS TRANS X 10ML ,Específico,Regulado,Sim,Sim,14760,72,A12B,1
1559200010120,CLORETO DE POTASSIO,15G/100ML SOL INJ CX 200 AMP PLAS TRANS X 10ML ,Específico,Regulado,Sim,Sim,14761,72,A12B,1
1256800320143,IONCLOR,60 MG/ML SOL OR CX 50 FR PLAS OPC X 100 ML + 50 CP MED,Genérico,Regulado,Não,Sim,11662,9574,A12B,1
1256800320161,IONCLOR,60 MG/ML SOL OR CX 50 FR PLAS OPC X 150 ML + 50 CP MED,Genérico,Regulado,Não,Sim,11663,9575,A12B,1
1168800360061,"CLORETO DE POTÁSSIO 19,1%",191 MG / ML SOL INJ IV CX 200 AMP PLAS TRANS X 10 ML,Específico,Regulado,Sim,Sim,10660,72,A12B,2
1010005930017,VALCYTE,450 MG COM REV CT FR PLAS OPC X 60,Novo,Regulado,Não,Sim,2396,1933,J05B1,1
1092900030019,EPCLUSA,400 MG + 100 MG COM REV CT FR PLAS OPC X 28,Novo,Regulado,Não,Sim,9154,7595,J05B1,1
