IdSub,NomeSub
1192,FUMARATO FERROSO
1192,ÓXIDO DE ZINCO
1192,BIOTINA
1192,COLECALCIFEROL
1193,SULFATO DE NEOMICINA
1193,BACITRACINA ZÍNCICA
1194,ACETATO DE HIDROCORTISONA
1195,SULFATO DE TRIMETOPRIMA
1195,SULFAMETOXAZOL
1196,CEFALEXINA MONOIDRATADA
1196,CEFALEXINA
1197,NISTATINA
1197,METRONIDAZOL
1198,CEFTRIAXONA
1199,CEFALOTINA SÓDICA TAMPONADA
1200,SULFAMETOXAZOL
1201,MALEATO DE BRONFENIRAMINA
1201,CLORIDRATO DE FENILEFRINA
1202,CLORETO DE BENZALCÔNIO
1202,BENZOILMETRONIDAZOL
1202,NISTATINA
1203,FLUOCINOLONA ACETONIDA
1203,SULFATO DE NEOMICINA
1204,ÁCIDO FÓLICO
1204,CIANOCOBALAMINA
1205,ÁCIDO SALICÍLICO
1206,EXTRATO SECO DE VALERIANA OFFICINALIS L.
1207,NICOTINAMIDA
1207,CLORIDRATO DE TIAMINA
1207,DEXPANTENOL
1207,MONOFOSFATO DE RIBOFLAVINA SÓDICA
1207,CLORIDRATO DE PIRIDOXINA
1208,CLORIDRATO DE PAPAVERINA
1209,EPINEFRINA
1210,CLORETO DE BENZALCÔNIO
1210,LISOZIMA
1210,NISTATINA
1210,METRONIDAZOL
1211,ALENDRONATO SÓDICO TRIHIDRATADO
1212,CLONIXINATO DE LISINA
1213,CLORIDRATO DE CIPROFLOXACINO 
1213,HIDROCORTISONA
1214,PIRIMETAMINA
1215,SULFATO DE NEOMICINA
1215,SULFATO DE POLIMIXINA B
1215,HIDROCORTISONA
1216,CLORIDRATO DE PSEUDOEFEDRINA
1216,CLORIDRATO DE TRIPROLIDINA
1217,CLORETO DE DEQUALÍNIO
1217,BENZOCAÍNA
1218,CLORIDRATO DE TETRACAÍNA
1218,CLORFENESINA
1218,VALERATO DE BETAMETASONA
1219,TINIDAZOL
1219,TIOCONAZOL
1219,SECNIDAZOL
1220,PELARGONIUM SIDOIDES DC.
1221,CARBONATO DE CÁLCIO
1221,ALENDRONATO DE SÓDIO TRI-HIDRATADO
1221,COLECALCIFEROL
1222,IMIQUIMODE
1223,TRIFOLIUM PRATENSE L.
1224,PINUS PINASTER AITON
1225,PROPATILNITRATO
1226,POLYPODIUM LEUCOTOMOS
1227,ZINGIBER OFFICINALE ROSCOE
1228,LIDOCAÍNA
1228,SULFATO DE POLIMIXINA B
1229,POLISSULFATO DE MUCOPOLISSACARÍDEO
1230,OLEATO DE MONOETANOLAMINA
1231,GLICEROFOSFATO DE CÁLCIO
1231,ERGOCALCIFEROL
1231,FOSFATO DE CÁLCIO TRIBÁSICO
1231,CIANOCOBALAMINA
1231,FLUORETO DE SÓDIO
1232,CLORIDRATO DE DAPOXETINA
1233,DICLORIDRATO DE FLUNARIZINA
1234,ANFOTERICINA B
1234,TETRACICLINA
1235,MONOFOSFATO DE RIBOFLAVINA SÓDICA
1236,DIMENIDRINATO
1237,ÓXIDO DE ZINCO
1238,FENILBUTAZONA CÁLCICA
1239,CITRATO DE PENTOXIVERINA
1239,PARACETAMOL
1239,MALEATO DE CARBINOXAMINA
1239,CLORIDRATO DE FENILEFRINA
1240,PASSIFLORA INCARNATA L.
1241,CLORIDRATO DE LIDOCAINA
1241,CLORIDRATO DE FENILEFRINA
1242,NIFEDIPINO
1243,MALEATO DE DEXBRONFENIRAMINA
1243,SULFATO DE PSEUDOEFEDRINA
1244,PERÓXIDO DE URÉIA
1245,TIABENDAZOL
1246,CAFEÍNA ANIDRA
1246,MUCATO DE ISOMETEPTENO
1246,DIPIRONA
1247,CLORIDRATO DE PROTAMINA
1248,SULFATO DE NEOMICINA
1249,BROMETO DE PIRIDOSTIGMINA
1250,BACILLUS CEREUS
1251,IODO POVIDONA PVPI
1252,DIOSMINA
1253,FUROSEMIDA
1253,CLORETO DE POTÁSSIO
1254,FOSFATO DISSÓDICO DE CITIDINA
1254,ACETATO DE HIDROXOCOBALAMINA
1254,TRIFOSFATO TRISSÓDICO DE URIDINA
1255,URIDINA-5'-TRIFOSFATO TRISSÓDICA
1255,ACETATO DE HIDROXOCOBALAMINA
1255,CITIDINA 5'-MONOFOSFATO DISSÓDICO
1256,FOSFATO DE CÁLCIO DIBÁSICO
1256,NITRATO DE TIAMINA
1256,ÁCIDO GAMAMINOBUTÍRICO
1256,CLORIDRATO DE PIRIDOXINA
1256,ÁCIDO GLUTÂMICO
1256,CIANOCOBALAMINA
1257,NITRATO DE TIAMINA
1257,ÁCIDO GAMAMINOBUTÍRICO
1257,CLORIDRATO DE PIRIDOXINA
1257,ÁCIDO GLUTÂMICO
1257,CIANOCOBALAMINA
1258,GUAIACOL
1258,TERPINA MONOIDRATADA
1258,CÂNFORA (2-BORNANONA)
1258,MENTOL
1258,EUCALIPTOL
1259,METENAMINA
1259,CLORETO DE METILTIONÍNIO
1260,HICLATO DE DOXICICLINA
1261,ACETATO DE RACEALFATOCOFEROL
1261,PALMITATO DE RETINOL
1261,COLECALCIFEROL
1262,LOXOPROFENO SÓDICO
1263,CLORIDRATO DE PRASUGREL
1264,CLORIDRATO DE LURASIDONA
1265,EDOXABANA
1266,TOSILATO DE EDOXABANA MONOIDRATADO
1267,HIDROCLOROTIAZIDA
1267,BESILATO DE ANLODIPINO
1267,OLMESARTANA MEDOXOMILA
1268,TRASTUZUMABE DERUXTECANA
1269,MAYTENUS ILICIFOLIA MART.EX.REISS
1270,PEUMUS BOLDUS
1271,MAYTENUS ILICIFOLIA MART.EX.REISS
1271,JATEORHIZA PALMATA (LAM.) MIERS
1272,MIKANIA GLOMERATA SPRENG.
1273,EXTRATO DE AESCULUS HIPPOCASTANUM (CASTANHA-DA-ÍNDIA)
1274,DICLORIDRATO DE ZUCLOPENTIXOL
1275,ZUCLOPENTIXOL
1276,BREXPIPRAZOL
1277,EPTINEZUMABE
1278,CLORIDRATO DE NAFAZOLINA
1278,SULFATO DE ZINCO HEPTAIDRATADO
1279,ÓLEO DE EUCALIPTO
1279,CÂNFORA (2-BORNANONA)
1279,MENTOL
1280,CÂNFORA (2-BORNANONA)
1281,DIPIRONA MONOIDRATADA
1281,MUCATO DE ISOMETEPTENO
1281,CAFEÍNA
1282,DIPIRONA MONOIDRATADA
1282,CAFEÍNA ANIDRA
1282,MUCATO DE ISOMETEPTENO
1283,ACIDO ACETILSALICILICO
1284,GLICINA
1285,ÁGUA PARA INJETÁVEIS QSP
1286,BOSENTANA
1287,TIABENDAZOL
1287,NEOMICINA
1288,ÁCIDO ASCÓRBICO
1288,ZINCO
1289,MALEATO DE METILERGOMETRINA
1290,OCITOCINA
1291,CLORETO DE SUXAMETÔNIO
1292,SUCCINATO DE DOXILAMINA
1292,CLORIDRATO DE CLOBUTINOL
1293,GANCICLOVIR
1294,ACETAZOLAMIDA
1295,METILPREDNISOLONA
1296,NICOTINAMIDA
1296,CLORIDRATO DE TIAMINA
1296,CITRATO FÉRRICO AMONIACAL
1296,CLORIDRATO DE CARNITINA
1296,RIBOFLAVINA
1296,MONOFOSFATO DE RIBOFLAVINA SÓDICA
1296,FOSFATO DE CÁLCIO DIBÁSICO DI-HIDRATADO
1296,CLORETO DE MAGNÉSIO HEXAIDRATADO
1296,CLORIDRATO DE PIRIDOXINA
1296,ÁCIDO GLUTÂMICO
1296,CIANOCOBALAMINA
1297,NICOTINAMIDA
1297,CLORIDRATO DE BUCLIZINA
1297,NITRATO DE TIAMINA
1297,SULFATO FERROSO
1297,CLORIDRATO DE CARNITINA
1297,RIBOFLAVINA
1297,FOSFATO DE CÁLCIO DIBÁSICO DI-HIDRATADO
1297,CLORIDRATO DE PIRIDOXINA
1297,ÁCIDO GLUTÂMICO
1297,SULFATO DE MAGNÉSIO
1297,CIANOCOBALAMINA
1298,PROPIONATO DE CÁLCIO
1298,ÁCIDO UNDECILÊNICO
1298,HEXILRESORCINOL
1298,ÁCIDO PROPIÔNICO
1298,UNDECILENATO DE ZINCO
1299,PROPIONATO DE CÁLCIO
1299,ÁCIDO UNDECILÊNICO
1299,HEXILRESORCINOL
1299,UNDECILENATO DE ZINCO
1300,FRUTOSE
1300,NICOTINAMIDA
1300,RIBOFLAVINA
1300,CLORIDRATO DE PIRIDOXINA
1300,ÁCIDO ASCÓRBICO
1300,CIANOCOBALAMINA
1301,IODO
1301,ÁCIDO SALICÍLICO
1302,CARISOPRODOL
1303,BISACODIL
1304,FOSFATO DISSÓDICO DE BETAMETASONA
1304,ACETATO DE BETAMETASONA
1305,ACETATO DE MEDROXIPROGESTERONA
1306,LORATADINA
1306,PSEUDOEFEDRINA
1307,ACETATO DE CIPROTERONA
1308,SULFADIAZINA
1309,ACETATO DE METILPREDNISOLONA
1310,CLORIDRATO DE ETILEFRINA
1311,DESLANOSÍDEO
1312,CLORIDRATO DE TIORIDAZINA
1313,CARBOXIMETILCELULOSE SÓDICA
1314,PROPILPARABENO
1315,FOSFATO DISSÓDICO DE DEXAMETASONA
1315,CLORIDRATO DE TIAMINA
1315,CLORIDRATO DE LIDOCAINA
1315,CLORIDRATO DE PIRIDOXINA
1315,CIANOCOBALAMINA
1316,CLORIDRATO DE TIAMINA
1316,CLORIDRATO DE LIDOCAINA
1316,FOSFATO DISSÓDICO DE BETAMETASONA
1316,CLORIDRATO DE PIRIDOXINA
1316,CIANOCOBALAMINA
1317,SALICILATO DE METILA
1318,CLORIDRATO DE FENAZOPIRIDINA
1319,CITRATO DE COLINA
1320,CARVÃO VEGETAL ATIVADO
1321,VITAMINA E
1322,ASPARTATO DE ARGININA
1322,ÁCIDO ASCÓRBICO
1323,METILSULFATO DE NEOSTIGMINA
1324,SACARATO DE HIDRÓXIDO FÉRRICO
1325,ACETILRACEMETIONINA
1325,BETAÍNA
1325,CITRATO DE COLINA
1326,RACEMETIONINA
1326,CLORETO DE COLINA
1327,PARACETAMOL
1327,FOSFATO DE CODEÍNA HEMI-HIDRATADO
1328,BENZENO
1328,MENTOL
1329,SULFATO FERROSO
1330,ALOÍNA
1331,EPINEFRINA
1331,BENZENO
1331,MENTOL
1331,BENZOCAÍNA
1332,CLORETO DE METILTIONÍNIO
1332,ATROPA BELLADONNA
1332,ALOÍNA
1332,TEOBROMINA
1333,ÁCIDO VALPRÓICO
1333,VALPROATO DE SÓDIO
1334,GLICAZIDA
1335,CLORIDRATO DE SIBUTRAMINA
1336,CLORIDRATO DE IVABRADINA
1337,BENZOATO DE BENZILA
1338,GLICOSE
1338,CITRATO DE POTÁSSIO
1338,CLORETO DE SÓDIO
1339,DICLORIDRATO DE HIDROXIZINA
1339,CLORIDRATO DE HIDROXIZINA
1340,CAMBENDAZOL
1340,MEBENDAZOL
1341,EMBONATO DE PIRVÍNIO
1342,ESTAZOLAM
1343,TEOFILINA
1344,ÁCIDO VALPRÓICO
1345,NICOTINATO DE BENZILA
1345,HEPARINA SÓDICA SUÍNA
1346,"VACINA INFLUENZA TRIVALENTE (INATIVADA, SUBUNITÁRIA)"
1347,PANCREATINA
1348,GLICONATO DE ZINCO
1349,CLORIDRATO DE CIPROEPTADINA
1349,COBAMAMIDA
1350,DIDROGESTERONA
1351,DIDROGESTERONA
1351,ESTRADIOL HEMI-HIDRATADO
1352,BUMETANIDA
1353,MALEATO DE FLUVOXAMINA
1354,CLORIDRATO DE MEBEVERINA
1355,PERSEA AMERICANA MILL.
1355,GLYCINE MAX (L.) MERR.
1356,"VACINA INFLUENZA TETRAVALENTE (INATIVADA, SUBUNITÁRIA)"
1357,VITAMINA D
1357,COLECALCIFEROL
1358,FENOL
1358,PROCAÍNA
1359,SULFATO FERROSO HEPTAIDRATADO
1360,NICOTINAMIDA
1360,CLORIDRATO DE TIAMINA
1360,PANTOTENATO DE CÁLCIO
1360,CLORIDRATO DE PIRIDOXINA
1360,FOSFATO SÓDICO DE RIBOFLAVINA
1361,NICOTINAMIDA
1361,CLORIDRATO DE TIAMINA
1361,PANTOTENATO DE CALCIO
1361,FOSFATO SÓDICO DE RIBOFLAVINA
1362,MALEATO DE CLORFENIRAMINA
1362,CAFEÍNA
1362,DIPIRONA
1363,NICOTINAMIDA
1363,CLORIDRATO DE TIAMINA
1363,SULFATO DE MANGANÊS
1363,ACETATO DE RETINOL
1363,SULFATO FERROSO
1363,RIBOFLAVINA
1363,CLORIDRATO DE PIRIDOXINA
1363,COLECALCIFEROL CRISTALIZADO
1363,PANTOTENATO DE CALCIO
1363,SULFATO DE MAGNÉSIO
1363,CIANOCOBALAMINA
1364,DELTAMETRINA
1365,CÂNFORA (2-BORNANONA)
1365,SALICILATO DE METILA
1366,MONONITRATO DE TIAMINA
1366,NICOTINAMIDA
1366,PANTOTENATO DE CÁLCIO
1366,RIBOFLAVINA
1366,CLORIDRATO DE PIRIDOXINA
1367,CALCITRIOL
1368,LISINATO DE CETOPROFENO
1369,NICOTINAMIDA
1369,CLORIDRATO DE LEVOCARNITINA
1369,CLORIDRATO DE TIAMINA
1369,RIBOFLAVINA
1369,CLORIDRATO DE PIRIDOXINA
1369,CIANOCOBALAMINA
1369,CLORIDRATO DE LEVOLISINA
1370,MESILATO DE DI-HIDROERGOTAMINA
1370,DICLORIDRATO DE METOCLOPRAMIDA
1370,PARACETAMOL
1370,CAFEÍNA
1371,CARISOPRODOL
1371,PARACETAMOL
1371,CAFEÍNA
1372,ESTOLATO DE ERITROMICINA
1373,MESILATO DE DIIDROERGOCRISTINA
1374,TIMOMODULINA
1375,MESILATO DE DI-HIDROERGOTAMINA
1375,CAFEÍNA
1375,DIPIRONA
1376,NICOTINAMIDA
1376,BETACAROTENO
1376,ACETATO DE RETINOL
1376,PANTOTENATO DE CÁLCIO
1376,RIBOFLAVINA
1376,ÁCIDO ASCÓRBICO
1376,CIANOCOBALAMINA
1376,INOSITOL
1376,FUMARATO FERROSO
1376,SELENATO DE SÓDIO
1376,ADENOSINA
1376,NITRATO DE TIAMINA
1376,ACETATO DE RACEALFATOCOFEROL
1376,ÁCIDO FÓLICO
1376,BIOTINA
1377,FLUNARIZINA
1377,MESILATO DE DIIDROERGOCRISTINA
1378,CLORIDRATO DE TIAMINA
1378,CARISOPRODOL
1378,DIPIRONA MONOIDRATADA
1378,CLORIDRATO DE PIRIDOXINA
1378,CIANOCOBALAMINA
1379,CLORIDRATO DE TIAMINA
1379,CARISOPRODOL
1379,CLORIDRATO DE PIRIDOXINA
1379,DIPIRONA
1379,CIANOCOBALAMINA
1380,TRIPTORRELINA
1381,FAMOTIDINA
1382,ÓXIDO CÚPRICO
1382,SELENATO DE SÓDIO
1382,ACETATO DE RACEALFATOCOFEROL
1382,BETACAROTENO
1382,RIBOFLAVINA
1382,ÓXIDO DE ZINCO
1382,ÁCIDO ASCÓRBICO
1383,NICOTINAMIDA
1383,CLORETO DE CROMO
1383,"CIANOCOBALAMINA 0,1%"
1383,ÓXIDO DE MAGNÉSIO
1383,ACETATO DE RETINOL
1383,MISTURA DE IODETO DE POTÁSSIO
1383,ESTEARATO DE MAGNÉSIO
1383,RIBOFLAVINA
1383,PANTOTENATO CALCICO
1383,CLORIDRATO DE PIRIDOXINA
1383,SULFATO DE MANGANÊS MONOIDRATADO
1383,FUMARATO FERROSO
1383,CARBONATO DE CÁLCIO
1383,NITRATO DE TIAMINA
1383,ACETATO DE RACEALFATOCOFEROL
1383,ÁCIDO FÓLICO
1383,ÓXIDO DE ZINCO
1383,BIOTINA
1383,COLECALCIFEROL
1383,ÁCIDO ASCÓRBICO 90%
1383,ÓXIDO DE COBRE
1384,MONONITRATO DE TIAMINA
1384,NICOTINAMIDA
1384,CLORETO DE CROMO
1384,"CIANOCOBALAMINA 0,1%"
1384,ÓXIDO DE MAGNÉSIO
1384,SULFATO DE MANGANÊS
1384,ACETATO DE RETINOL
1384,MISTURA DE IODETO DE POTÁSSIO
1384,RIBOFLAVINA
1384,PANTOTENATO CALCICO
1384,CLORIDRATO DE PIRIDOXINA
1384,FLUORETO DE SÓDIO
1384,FUMARATO FERROSO
1384,CARBONATO DE CÁLCIO
1384,ACETATO DE RACEALFATOCOFEROL
1384,ÁCIDO FÓLICO
1384,ÓXIDO DE ZINCO
1384,BIOTINA
1384,COLECALCIFEROL
1384,ÁCIDO ASCÓRBICO 90%
1384,ÓXIDO DE COBRE
1385,GLYCINE MAX (L.) MERR.
1386,OMEPRAZOL
1386,AMOXICILINA
1386,CLARITROMICINA
1387,FOSFATO DISSÓDICO DE DEXAMETASONA
1387,ACETATO DE DEXAMETASONA
1388,FOSFATO DISSÓDICO DE DEXAMETASONA
1388,SULFATO DE NEOMICINA
1388,CLORIDRATO DE FENILEFRINA
1389,CLORIDRATO DE NAFAZOLINA
1389,FOSFATO DISSÓDICO DE DEXAMETASONA
1389,SULFATO DE NEOMICINA
1390,CLORIDRATO DE ISOTIPENDIL
1391,CORDIA VERBENACEA DC.
1392,GUAIFENESINA
1393,GUAIACOL
1393,CÂNFORA (2-BORNANONA)
1393,MENTOL
1393,EUCALIPTOL
1394,HUMULUS LUPULUS L.
1394,VALERIANA OFFICINALIS L.
1395,MESILATO DE GEMIFLOXACINO
1396,CLORIDRATO DE METOCLOPRAMIDA MONOIDRATADO
1396,DIMETICONA
1396,PEPSINA
1397,DIMETICONA
1397,CLORIDRATO DE METOCLOPRAMIDA
1397,PEPSINA
1398,NICOTINAMIDA
1398,NITRATO DE TIAMINA
1398,FERROCARBONILA
1398,PANTOTENATO DE CÁLCIO
1398,RIBOFLAVINA
1398,CLORIDRATO DE PIRIDOXINA
1398,ÁCIDO FÓLICO
1398,CIANOCOBALAMINA
1399,NICOTINAMIDA
1399,GLICINATO FÉRRICO
1399,RIBOFLAVINA
1399,DEXPANTENOL
1399,CIANOCOBALAMINA
1399,TIAMINA
1400,NICOTINAMIDA
1400,GLICINATO FÉRRICO
1400,NITRATO DE TIAMINA
1400,RIBOFLAVINA
1400,DEXPANTENOL
1400,CIANOCOBALAMINA
1401,FERROCARBONILA
1402,NICOTINAMIDA
1402,CLORIDRATO DE LEVOCARNITINA
1402,NITRATO DE TIAMINA
1402,CLORIDRATO DE PIRIDOXINA
1402,CIANOCOBALAMINA
1402,FOSFATO SÓDICO DE RIBOFLAVINA
1402,CLORIDRATO DE LEVOLISINA
1403,SULFATO DE GENTAMICINA
1403,DESONIDA
1404,CURCUMA LONGA L.
1405,CLORIDRATO DE LISINA
1406,RACECADOTRILA
1407,BIOTINA
1408,PANTOPRAZOL SÓDICO SESQUI-HIDRATADO
1408,PANTOPRAZOL MAGNÉSICO DI-HIDRATADO
1409,LOXOPROFENO SÓDICO DIIDRATADO
1410,ALFAEPOETINA
1411,DICLORIDRATO DE MECLOZINA MONOIDRATADO
1412,PIRACETAM
1413,DICLORIDRATO DE BETAISTINA
1414,FUMARATO DE FORMOTEROL DIIDRATADO
1414,BUDESONIDA
1415,FUMARATO DE RUPATADINA
1416,ALPROSTADIL ALFACICLODEXTRINA
1417,MALEATO DE ENALAPRIL
1417,BESILATO DE ANLODIPINO
1418,HEMITARTARATO DE RIVASTIGMINA
1419,MALEATO DE TIMOLOL
1420,CLORIDRATO DE TETRACAÍNA
1420,ISETIONATO DE HEXAMIDINA
1421,SULFATO DE BLEOMICINA
1422,MESILATO DE CODERGOCRINA
1423,FLUTRIMAZOL
1424,PARACETAMOL
1424,CAFEÍNA ANIDRA
1424,CITRATO DE ORFENADRINA
1425,BISSULFATO DE CLOPIDOGREL
1425,ÁCIDO ACETILSALICÍLICO
1426,TOLCAPONA
1427,CLORDIAZEPÓXIDO
1427,CLORIDRATO DE AMITRIPTILINA
1428,ÁCIDO GLICÓLICO
1428,HIDROQUINONA
1429,CLORIDRATO DE DIFENIDRAMINA
1429,CÂNFORA (2-BORNANONA)
1429,CALAMINA
1430,PICOSSULFATO DE SÓDIO
1431,TARTARATO DE BISMUTO E SÓDIO
1431,CLORIDRATO DE PROCAÍNA
1431,SULFATO DE NEOMICINA
1432,CLOTRIMAZOL
1432,ACETATO DE DEXAMETASONA
1433,ÁCIDO AZELAICO
1434,ETINILESTRADIOL
1435,ORLISTATE
1436,PANTOPRAZOL SÓDICO
1437,NAPROXENO SÓDICO
1438,MALEATO DE TIMOLOL
1438,BIMATOPROSTA
1439,TRAVOPROSTA
1439,MALEATO DE TIMOLOL
1440,ESCINA
1440,SALICILATO DE DIETILAMÔNIO
1441,POLICRESULENO
1442,POLICRESULENO A 36%
1443,CLORIDRATO DE LIDOCAINA
1443,POLIDOCANOL
1444,LIDOCAÍNA
1444,POLIDOCANOL
1445,POLICRESULENO
1445,CLORIDRATO DE CINCHOCAÍNA
1446,MAGALDRATO
1446,DIMETICONA
1447,TROXERRUTINA
1447,CUMARINA
1448,HEPARINA SUÍNA
1448,CUMARINA
1449,CITRATO DE SÓDIO
1449,CLORETO DE POTÁSSIO
1449,GLICOSE
1449,CLORETO DE SÓDIO
1450,CICLESONIDA
1451,FRUTOSE
1451,DIMENIDRINATO
1451,CLORIDRATO DE PIRIDOXINA
1451,GLICOSE
1452,ACETATO DE RETINOL
1452,COLECALCIFEROL
1453,TROMBINA
1453,FIBRINOGÊNIO
1454,DEXLANSOPRAZOL
1455,CARBOXIMALTOSE FERRICA
1456,BENZOATO DE ALOGLIPTINA
1457,AZILSARTANA MEDOXOMILA POTÁSSICA
1458,CLORTALIDONA
1458,AZILSARTANA MEDOXOMILA POTÁSSICA
1459,BRENTUXIMABE VEDOTINA
1460,MIFAMURTIDA
1461,VEDOLIZUMABE
1462,BENZOATO DE ALOGLIPTINA
1462,CLORIDRATO DE METFORMINA
1463,BENZOATO DE ALOGLIPTINA
1463,CLORIDRATO DE PIOGLITAZONA
1464,MAGALDRATO
1465,CITRATO DE IXAZOMIBE
1466,CITRATO DE SÓDIO DI-HIDRATADO
1466,GLICOSE
1466,CITRATO DE POTÁSSIO
1466,CLORETO DE SÓDIO
1467,LUBIPROSTONA
1468,BRIGATINIBE
1469,FUMARATO DE VONOPRAZANA
1470,ALFAGALSIDASE
1471,GAMANONACOGUE
1472,ALFAVELAGLICERASE
1473,ALFAOCTOCOGUE
1474,LANADELUMABE
1475,FATOR II DE COAGULAÇÃO
1475,FATOR IX DE COAGULAÇÃO
1475,FATOR X DE COAGULAÇÃO 
1475,FATOR VII DE COAGULAÇÃO
1476,TEDUGLUTIDA
1477,ALFARURIOCTOCOGUE PEGOL
1478,COMPLEXO PROTROMBÍNICO PARCIALMENTE ATIVADO
1479,IDURSULFASE
1480,DIMESILATO DE LISDEXANFETAMINA
1481,ACETATO DE ICATIBANTO
1482,CALCITONINA SINTÉTICA DE SALMÃO
1483,CLORIDRATO DE EPIRRUBICINA
1484,ACETATO DE DESMOPRESSINA
1485,PEMETREXEDE DISSÓDICO HEPTAIDRATADO
1486,ACIDO LÁCTICO
1486,ÁCIDO SALICÍLICO
1487,ERITROMICINA
1488,COALTAR
1489,SORBITOL
1490,NICOTINAMIDA
1490,PALMITATO DE RETINOL
1490,DEXPANTENOL
1490,CLORIDRATO DE PIRIDOXINA
1490,ÁCIDO ASCÓRBICO
1490,CIANOCOBALAMINA
1490,DEXTROALFATOCOFEROL
1490,COCARBOXILASE
1490,ÁCIDO FÓLICO
1490,RIBOFLAVINA FOSFATO DE SÓDIO
1490,BIOTINA
1490,COLECALCIFEROL
1491,FENILALANINA
1491,PROLINA
1491,TRIPTOFANO
1491,LEVOVALINA
1491,ORNITINA
1491,SERINA
1491,HISTIDINA
1491,TREONINA
1491,ÁCIDO GLUTÂMICO
1491,TIROSINA
1491,LEUCINA
1491,GLICINA
1491,ISOLEUCINA
1491,LEVOMETIONINA
1491,TAURINA
1491,ALANINA
1491,ÁCIDO ASPÁRTICO
1491,CISTEÍNA
1491,ARGININA
1491,LISINA
1492,ACETATO DE SÓDIO TRIIDRATADO
1492,GLICONATO DE SÓDIO
1492,CLORETO DE POTÁSSIO
1492,CLORETO DE SÓDIO
1492,CLORETO DE MAGNÉSIO
1493,DESFLURANO
1494,CICLOFOSFAMIDA MONOIDRATADA
1495,GELATINA
1495,TROMBINA
1496,FENILALANINA
1496,TRIPTOFANO
1496,HISTIDINA
1496,TREONINA
1496,TIROSINA
1496,GLICEROFOSFATO DE SÓDIO
1496,ISOLEUCINA
1496,LEVOMETIONINA
1496,ÁCIDO ASPÁRTICO
1496,ÓLEO DE SOJA
1496,PROLINA
1496,CLORETO DE CÁLCIO DIIDRATADO
1496,LEVOVALINA
1496,SERINA
1496,CLORETO DE MAGNÉSIO HEXAIDRATADO
1496,ÁCIDO GLUTÂMICO
1496,GLICOSE MONOIDRATADA
1496,ACETATO DE SÓDIO TRIIDRATADO
1496,LEUCINA
1496,GLICINA
1496,ALANINA
1496,ACETATO DE LISINA
1496,CLORETO DE POTÁSSIO
1496,ARGININA
1497,FENILALAMINA
1497,PROLINA
1497,TRIPTOFANO
1497,CLORETO DE CÁLCIO DIIDRATADO
1497,LEVOVALINA
1497,HISTIDINA
1497,TIROSINA
1497,LEUCINA
1497,GLICINA
1497,GLICEROFOSFATO DE SÓDIO
1497,LEVOMETIONINA
1497,ÓLEO DE OLIVA
1497,ÁCIDO ASPÁRTICO
1497,GLICOSE MONOHIDRATADA
1497,ARGININA
1498,FENILALAMINA
1498,TRIPTOFANO
1498,CLORETO DE CÁLCIO DIIDRATADO
1498,LEVOVALINA
1498,HISTIDINA
1498,TIROSINA
1498,LEUCINA
1498,GLICINA
1498,GLICEROFOSFATO DE SÓDIO
1498,LEVOMETIONINA
1498,ÓLEO DE OLIVA
1498,ÁCIDO ASPÁRTICO
1498,GLICOSE MONOHIDRATADA
1498,ARGININA
1499,FENILALAMINA
1499,PROLINA
1499,TRIPTOFANO
1499,CLORETO DE CÁLCIO DIIDRATADO
1499,LEVOVALINA
1499,HISTIDINA
1499,CLORETO DE MAGNÉSIO HEXAIDRATADO
1499,ÁCIDO GLUTÂMICO
1499,TIROSINA
1499,ACETATO DE SÓDIO TRIHIDRATADO
1499,LEUCINA
1499,GLICINA
1499,ISOLEUCINA
1499,LEVOMETIONINA
1499,ÓLEO DE OLIVA
1499,ALANINA
1499,CLORETO DE POTÁSSIO
1499,ARGININA
1500,FENILALAMINA
1500,PROLINA
1500,TRIPTOFANO
1500,LEVOVALINA
1500,CLORETO DE CÁLCIO DI-HIDRATADO
1500,HISTIDINA
1500,CLORETO DE MAGNÉSIO HEXAIDRATADO
1500,TREONINA
1500,GLICOSE MONOIDRATADA
1500,LEUCINA
1500,GLICINA
1500,ISOLEUCINA
1500,LEVOMETIONINA
1500,ÓLEO DE OLIVA
1500,ÁCIDO ASPÁRTICO
1500,ACETATO DE LISINA
1500,ACETATO DE SÓDIO TRI-HIDRATADO
1501,APROTININA
1501,TROMBINA
1501,FIBRINOGÊNIO
1502,FENILALANINA
1502,TRIPTOFANO
1502,HISTIDINA
1502,ACETATO DE POTÁSSIO
1502,TREONINA
1502,TIROSINA
1502,GLICEROFOSFATO DE SÓDIO
1502,ISOLEUCINA
1502,LEVOMETIONINA
1502,ÓLEO DE OLIVA
1502,ÁCIDO ASPÁRTICO
1502,ÓLEO DE SOJA
1502,CISTEÍNA
1502,LISINA
1502,PROLINA
1502,CLORETO DE CÁLCIO DIIDRATADO
1502,LEVOVALINA
1502,SERINA
1502,ÁCIDO GLUTÂMICO
1502,GLICOSE MONOIDRATADA
1502,ACETATO DE MAGNÉSIO TETRAIDRATADO
1502,CLORIDRATO DE ORNITINA
1502,LEUCINA
1502,GLICINA
1502,TAURINA
1502,ALANINA
1502,ARGININA
1503,CLORIDRATO DE LIDOCAINA
1503,CLORETO DE BENZETÔNIO
1504,CLORETO DE CETILPIRIDÍNIO
1504,BENZOCAÍNA
1505,SALIX ALBA L.
1506,SENNA ALEXANDRINA MILL.
1507,LAURILSULFATO DE SÓDIO
1507,SORBITOL
